,SocioEcon,GoodStudent,Age,RiskAversion,VehicleYear,Accident,ThisCarDam,RuggedAuto,MakeModel,Antilock,Mileage,DrivQuality,DrivingSkill,SeniorTrain,ThisCarCost,CarValue,Theft,AntiTheft,HomeBase,OtherCarCost,PropCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
3947,1,1,1,2,1,0,0,1,2,1,1,1,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0
3948,0,1,2,3,1,0,0,0,1,1,1,1,1,0,0,0,1,0,3,0,0,1,0,0,1,0,0
3949,1,1,1,2,1,3,3,0,1,1,2,0,0,1,1,0,1,1,2,2,3,1,1,1,1,0,2
3950,0,1,1,1,0,3,3,1,1,1,2,0,0,1,1,1,1,1,3,2,2,1,0,3,0,1,2
3951,0,1,2,3,1,0,0,0,1,1,2,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0
3952,1,1,1,2,1,1,1,1,2,1,2,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,2
3953,2,1,2,3,0,0,0,1,2,1,0,2,1,0,0,2,1,0,0,0,0,1,0,2,0,0,0
3954,0,1,1,2,1,2,3,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,3,0,1,0,2
3955,2,1,2,3,1,0,0,2,3,1,2,2,1,1,0,3,1,0,0,0,0,0,0,2,1,0,0
3956,0,1,1,1,0,1,2,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
3957,1,1,1,2,1,0,0,0,0,1,2,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0
3958,2,0,0,2,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2
3959,1,1,1,2,1,3,3,1,2,1,2,0,0,1,0,0,1,0,2,1,1,0,0,1,1,0,2
3960,1,1,1,2,0,0,0,1,1,1,0,1,1,1,0,1,1,0,2,0,1,0,0,2,0,0,0
3961,1,1,1,3,1,0,0,2,2,1,3,2,1,1,0,0,1,0,0,0,0,0,0,3,1,0,0
3962,1,1,1,2,1,0,0,1,2,1,1,1,1,1,0,1,1,1,3,0,1,0,0,2,1,0,0
3963,2,1,1,2,0,0,0,1,3,0,2,1,1,1,0,3,1,0,0,0,1,0,0,2,0,0,0
3964,1,1,1,2,1,0,0,1,2,1,2,1,1,1,0,1,1,0,0,0,0,0,0,3,0,0,0
3965,0,1,1,1,1,0,0,0,1,1,2,2,2,1,0,0,1,1,1,0,0,1,0,0,1,0,0
3966,2,1,0,2,0,0,0,1,3,0,1,1,1,1,0,3,1,0,2,0,1,0,0,2,0,0,0
3967,0,1,0,1,1,2,3,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0
3968,0,1,1,2,1,3,3,0,1,1,2,0,0,1,1,0,1,1,3,1,1,1,3,0,1,0,2
3969,1,1,2,3,1,0,0,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0
3970,1,1,1,2,1,0,0,0,0,1,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,2
3971,1,1,1,1,1,0,0,0,1,1,1,2,1,1,0,1,1,1,2,0,1,0,0,0,1,0,0
3972,0,1,1,2,1,2,2,0,0,1,3,1,1,1,0,1,1,1,1,0,1,0,3,0,1,0,0
3973,0,1,2,3,1,1,1,0,1,1,1,0,0,1,0,1,1,0,3,0,1,1,0,0,1,0,0
3974,2,0,0,1,1,2,2,0,0,1,2,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,2
3975,1,1,1,2,1,0,0,2,2,1,2,2,2,1,0,0,1,0,2,0,0,0,0,3,0,0,0
3976,0,1,0,2,1,2,2,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,2,0,0,2
3977,0,1,1,1,0,0,0,1,2,0,1,1,1,1,0,2,1,1,1,0,0,1,0,2,0,0,0
3978,0,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
3979,1,1,1,2,1,0,0,0,1,1,1,1,1,1,0,1,1,1,2,0,1,0,0,1,1,0,0
3980,0,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0
3981,1,1,1,2,1,0,0,2,2,1,0,0,0,1,0,2,1,1,0,0,1,0,0,2,1,0,2
3982,2,1,0,2,1,0,0,1,3,0,1,1,1,1,0,3,1,0,0,0,0,0,0,3,0,0,0
3983,0,1,1,2,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0
3984,0,1,2,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,2
3985,0,1,1,2,1,3,3,1,1,1,1,0,0,1,1,0,1,1,1,1,2,0,1,1,1,1,2
3986,0,1,0,3,1,3,3,0,1,1,0,0,0,1,1,0,1,0,2,1,2,1,3,0,1,0,2
3987,1,1,1,2,1,3,3,1,2,1,2,0,0,1,1,0,1,1,2,1,2,1,2,1,1,3,2
3988,0,1,1,2,1,0,0,0,0,1,3,1,1,1,0,0,1,1,3,0,1,1,0,1,1,0,0
3989,1,1,1,3,1,1,0,2,2,1,1,0,0,1,0,2,1,0,0,0,1,1,0,2,1,0,2
3990,2,1,2,2,0,0,0,2,2,1,2,1,1,1,0,2,1,0,2,0,0,0,0,3,0,0,0
3991,0,1,1,3,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
3992,3,1,1,2,0,2,3,0,0,0,2,0,0,1,2,2,1,0,0,2,2,0,2,0,0,0,2
3993,0,1,2,2,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,2
3994,1,1,1,2,0,0,0,1,2,1,0,1,1,1,0,2,1,1,2,0,0,0,0,2,0,0,0
3995,1,1,1,1,1,3,1,2,2,1,3,1,1,1,0,0,1,1,2,2,2,0,0,2,1,0,1
3996,0,1,2,2,1,0,0,1,2,1,2,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0
3997,0,1,0,2,1,0,0,1,2,1,2,1,1,1,0,0,1,0,1,0,1,1,0,2,0,0,0
3998,1,1,1,1,1,3,3,0,0,1,2,0,0,1,1,1,1,1,1,1,2,0,2,1,1,0,2
3999,2,1,1,3,0,0,0,1,3,0,2,1,1,1,0,3,1,0,0,0,0,1,0,2,0,0,0
4000,1,1,1,1,0,0,0,0,2,0,1,0,1,1,0,2,1,1,3,0,1,1,0,2,0,0,2
4001,0,1,2,2,1,0,0,0,0,1,1,0,0,1,0,2,1,1,1,0,0,1,0,0,1,0,2
4002,1,1,1,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,2,0,1,0,0,1,1,0,0
4003,2,1,0,1,0,1,2,0,0,1,2,0,0,1,2,2,1,0,3,0,3,0,0,0,0,0,2
4004,0,1,2,2,0,3,3,0,0,0,3,0,0,1,2,2,1,1,1,2,3,1,2,1,0,3,2
4005,0,1,1,1,1,1,1,0,2,1,2,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,2
4006,0,1,0,2,1,2,2,0,1,1,1,1,1,1,1,0,1,1,2,0,1,1,0,0,0,0,1
4007,2,1,1,3,0,0,0,1,2,0,0,2,1,1,0,2,1,0,0,0,1,1,0,2,0,0,0
4008,1,1,1,2,1,2,1,2,2,1,1,1,1,1,0,0,1,1,2,1,1,0,0,3,1,0,0
4009,0,1,0,2,1,1,1,0,1,1,2,0,0,1,0,0,1,1,3,0,0,0,0,0,1,0,2
4010,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,3,0,0,1,0,1,1,0,2
4011,0,0,0,2,1,1,1,0,1,1,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,2
4012,0,1,1,2,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,2,1,0,2
4013,0,1,0,1,1,0,0,0,1,1,0,2,2,1,0,1,1,1,3,0,0,0,0,0,1,0,0
4014,0,1,2,1,1,0,0,0,1,1,1,2,1,1,0,0,1,1,2,0,1,1,0,1,1,0,0
4015,0,1,1,3,1,0,0,0,1,1,2,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0
4016,0,1,0,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0
4017,0,1,2,3,1,0,0,0,1,1,2,1,1,0,0,0,1,0,1,0,0,1,0,2,0,0,0
4018,2,0,0,1,0,0,0,1,3,0,1,0,0,1,0,3,1,1,2,0,0,0,0,3,0,0,2
4019,0,1,1,2,1,0,0,0,1,1,1,2,2,1,0,0,1,1,1,0,0,1,0,0,1,0,0
4020,1,1,1,2,1,1,1,0,0,0,1,0,0,1,0,1,1,1,2,0,0,1,0,0,1,0,2
4021,1,1,0,1,0,1,1,1,2,1,2,0,0,1,0,2,1,1,2,0,0,1,0,2,0,0,2
4022,0,1,1,3,1,0,0,2,2,1,2,2,2,1,0,0,1,0,1,0,1,1,0,2,1,0,0
4023,0,1,0,2,1,0,0,0,1,1,3,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0
4024,1,1,1,2,0,0,0,2,2,0,0,0,0,1,0,2,1,0,2,0,0,1,0,3,0,0,1
4025,1,1,1,2,0,0,0,0,1,1,1,1,1,1,0,1,1,0,2,0,0,1,0,1,0,0,0
4026,2,1,2,3,0,0,0,0,3,0,1,2,2,0,0,3,1,0,0,0,0,0,0,1,0,0,0
4027,2,1,2,3,0,3,3,1,3,0,1,0,0,1,2,3,1,0,0,2,2,0,0,3,0,0,2
4028,1,1,1,2,1,3,3,1,2,1,1,0,0,1,2,2,1,1,2,1,2,0,0,2,1,0,2
4029,1,1,1,1,1,2,3,1,2,1,1,0,0,1,2,2,1,1,2,1,3,0,1,0,1,0,2
4030,0,1,1,1,1,3,1,2,2,1,3,0,0,1,0,0,1,1,1,2,2,0,0,3,1,0,2
4031,0,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,3,0,0,1,0,0,1,0,0
4032,2,1,1,1,0,2,2,1,3,0,1,0,0,1,2,3,1,1,2,2,3,0,0,1,0,0,2
4033,1,1,1,3,1,0,0,0,0,1,1,1,1,1,0,2,1,0,0,0,0,0,0,1,1,0,0
4034,2,1,2,3,0,0,0,0,2,0,1,2,2,0,0,2,1,0,0,0,0,0,0,2,0,0,0
4035,2,1,2,2,0,0,0,2,3,0,1,1,1,0,0,3,1,0,2,0,1,0,0,3,0,0,0
4036,2,0,0,1,0,1,1,0,0,0,2,0,0,1,0,2,1,1,1,0,0,0,0,2,0,0,2
4037,2,1,1,3,0,0,0,1,2,1,2,1,1,1,0,2,1,0,0,0,0,0,0,2,0,0,0
4038,1,1,1,2,1,0,0,0,1,1,1,1,1,1,0,1,1,1,2,0,1,0,0,0,1,0,0
4039,1,1,1,2,0,1,0,2,2,0,2,0,0,1,0,2,1,0,0,1,1,0,0,3,0,0,2
4040,2,1,2,3,0,0,0,0,0,0,2,2,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0
4041,2,1,2,2,0,0,0,0,2,0,3,1,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0
4042,0,1,1,2,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0
4043,0,1,1,1,0,0,0,0,1,1,0,2,1,1,0,1,1,1,3,0,0,0,0,0,0,0,0
4044,1,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,2,0,0,0,0,0,1,0,0
4045,2,0,0,2,0,2,3,1,3,0,3,0,0,1,2,3,1,0,3,0,2,0,0,1,0,0,1
4046,2,1,1,3,0,1,1,1,3,0,0,0,0,1,0,3,1,0,0,0,0,0,0,3,0,0,1
4047,2,1,1,2,0,0,0,1,2,1,1,1,1,1,0,2,1,0,0,0,0,0,0,2,0,0,0
4048,2,1,1,2,0,2,2,1,2,1,3,0,0,1,2,2,1,1,0,0,2,1,0,2,0,0,1
4049,1,1,1,2,1,0,0,2,2,1,1,1,1,1,0,2,1,1,2,0,1,0,0,2,1,0,0
4050,2,1,1,1,0,1,1,0,0,0,2,0,1,1,0,2,1,1,2,0,0,0,0,1,0,0,0
4051,1,1,1,3,1,0,0,2,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1
4052,1,1,0,1,1,3,3,1,2,1,1,0,1,1,1,1,1,1,2,2,2,0,1,1,1,0,1
4053,0,1,2,2,1,0,0,1,2,1,2,1,1,1,0,0,1,1,1,0,1,0,0,2,1,0,0
4054,2,1,0,1,0,0,0,2,3,0,2,2,2,1,0,3,1,1,2,0,1,0,0,3,0,0,0
4055,0,1,1,2,1,0,0,0,0,1,1,1,1,1,0,2,1,1,1,0,0,1,0,0,0,0,1
4056,2,1,1,2,0,0,0,2,3,0,1,0,0,1,0,3,1,0,2,0,1,0,0,3,0,0,2
4057,1,1,1,2,1,3,3,1,2,1,1,0,0,1,1,0,1,0,2,1,1,0,0,1,1,2,1
4058,0,1,1,2,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1
4059,0,1,1,1,1,0,0,1,2,1,1,0,1,1,0,0,1,1,1,0,0,0,0,2,1,0,2
4060,2,1,1,3,0,3,3,0,3,0,2,0,0,1,2,3,1,0,0,2,3,0,0,2,0,0,2
4061,1,1,1,2,1,0,0,1,2,1,2,2,2,1,0,0,1,1,0,0,0,1,0,2,1,0,0
4062,1,1,0,2,1,0,0,0,1,1,2,0,0,1,0,0,1,1,2,0,0,0,0,0,1,0,2
4063,0,1,2,2,0,0,0,1,1,1,2,2,2,1,0,1,1,1,3,0,1,0,0,2,0,0,0
4064,1,1,0,2,1,1,1,1,2,1,1,0,0,1,0,2,1,1,0,0,1,0,0,2,0,0,1
4065,1,1,1,2,1,0,0,1,2,1,1,2,2,1,0,1,1,1,2,0,0,0,0,1,1,0,0
4066,1,1,1,3,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4067,0,1,0,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
4068,1,1,1,2,1,0,0,1,2,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2
4069,2,0,0,2,1,0,0,1,3,1,2,1,1,1,0,2,1,1,3,0,0,1,0,1,1,0,0
4070,0,1,1,2,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0
4071,2,1,2,2,1,0,0,1,3,1,2,1,1,0,0,1,1,0,2,0,1,0,0,3,0,0,1
4072,1,0,0,2,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2
4073,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,2
4074,1,1,0,2,1,3,3,1,2,1,0,0,0,1,1,1,1,0,2,1,2,0,0,2,0,0,0
4075,0,1,1,1,1,2,2,1,2,1,2,0,1,1,1,0,1,1,1,2,3,1,0,2,1,0,2
4076,2,0,0,1,0,1,1,1,2,1,2,0,0,1,0,2,1,1,1,0,0,0,0,2,0,0,2
4077,2,1,2,3,1,0,0,1,3,0,2,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
4078,2,1,1,3,1,0,0,0,1,1,1,2,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0
4079,0,1,1,2,1,2,2,0,1,1,2,0,0,1,1,0,1,0,1,0,1,0,3,0,1,0,1
4080,1,1,1,2,1,0,0,2,2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,3,0,0,0
4081,2,0,0,2,0,3,3,1,2,1,2,0,0,1,2,2,1,1,2,2,2,0,0,2,0,0,1
4082,1,1,1,2,1,0,0,1,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,2,1,0,1
4083,0,1,2,2,1,0,0,0,0,1,2,1,1,1,0,1,1,0,2,0,0,0,0,0,1,0,0
4084,1,1,0,1,0,0,0,2,2,1,2,0,0,1,0,2,1,1,2,0,0,0,0,3,0,0,2
4085,2,1,1,3,0,0,0,1,3,0,1,1,1,1,0,3,1,0,0,0,0,0,0,3,0,0,0
4086,1,1,1,2,0,3,1,2,2,1,3,0,0,1,0,2,1,1,2,2,2,0,0,3,0,0,2
4087,0,1,1,2,1,0,0,0,0,1,1,1,1,1,0,0,1,1,3,0,1,1,0,1,1,0,0
4088,1,1,0,2,1,0,0,2,2,1,2,1,1,1,0,0,1,1,2,0,0,0,0,2,1,0,0
4089,1,1,2,3,1,0,0,1,2,1,2,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0
4090,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,2,0,0,0,0,0,1,0,2
4091,1,1,1,2,0,0,0,0,1,1,3,1,1,1,0,1,1,1,2,0,0,0,0,1,0,0,0
4092,0,1,1,1,0,0,0,1,1,1,3,1,1,1,0,1,1,1,3,0,1,0,0,2,0,0,0
4093,0,0,0,1,1,2,2,1,1,1,2,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,2
4094,2,1,2,3,0,0,0,0,0,0,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
4095,2,1,1,2,0,0,0,0,0,1,0,1,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0
4096,0,1,1,2,1,0,0,0,1,1,1,2,2,1,0,1,1,1,1,0,0,1,0,1,1,0,0
4097,1,1,2,3,1,0,0,2,2,1,2,2,2,0,0,0,1,0,0,0,1,1,0,2,1,0,0
4098,1,1,1,2,1,0,0,1,2,1,1,1,1,1,0,1,1,1,2,0,1,0,0,2,1,0,0
4099,0,1,1,3,1,3,3,0,1,1,1,0,0,1,1,0,1,0,1,2,3,1,0,0,0,0,2
4100,0,1,1,3,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,2
4101,0,1,2,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
4102,1,1,1,3,0,0,0,0,0,0,1,2,1,1,0,2,1,0,0,0,1,0,0,2,0,0,1
4103,0,1,1,3,1,0,0,0,1,1,2,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,2
4104,1,1,1,2,1,0,0,2,2,1,3,2,2,1,0,0,1,0,2,0,0,0,0,3,1,0,0
4105,0,1,2,2,1,0,0,1,2,1,3,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0
4106,2,1,1,2,0,0,0,1,3,0,1,0,0,1,0,3,1,0,0,0,1,0,0,2,0,0,2
4107,2,1,0,2,0,0,0,1,2,1,1,1,1,1,0,2,1,0,0,0,0,1,0,3,0,0,0
4108,1,1,1,2,1,0,0,0,1,1,0,1,1,1,0,2,1,1,2,0,0,0,0,0,1,0,0
4109,0,1,1,1,0,2,2,0,1,1,1,0,1,1,1,1,1,1,3,0,1,0,3,0,0,0,0
4110,1,1,0,3,0,0,0,1,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,2,0,0,0
4111,0,1,1,1,0,0,0,1,2,0,1,0,0,1,0,2,1,1,1,0,1,1,0,1,0,0,2
4112,2,1,1,1,0,1,1,1,2,0,2,0,0,1,0,2,1,0,2,0,0,0,0,2,0,0,2
4113,1,0,0,0,0,3,3,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,0,2,0,2,2
4114,0,1,1,2,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,2,0,0,0
4115,1,1,1,1,1,0,0,0,2,1,2,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,2
4116,0,0,0,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,2,0,0,0,0,0,1,0,0
4117,1,0,0,2,1,0,0,1,2,1,2,1,1,1,0,0,1,0,2,0,0,0,0,3,0,0,0
4118,0,1,1,2,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0
4119,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,2
4120,1,1,0,2,0,3,3,0,2,1,2,0,0,1,2,2,1,1,2,2,2,0,1,0,0,0,2
4121,2,1,1,2,1,0,0,2,2,1,1,1,1,1,0,0,1,0,2,0,0,0,0,3,0,0,0
4122,0,1,1,0,1,0,0,0,1,1,1,2,1,1,0,1,1,1,1,0,0,0,0,1,1,0,2
4123,0,1,1,2,1,2,2,0,1,1,3,0,0,1,1,0,1,1,1,2,2,1,0,1,0,0,2
4124,0,1,1,2,1,0,0,0,2,1,2,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0
4125,0,1,1,3,1,0,0,1,2,1,2,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
4126,1,1,1,2,1,0,0,2,2,1,1,1,1,1,0,0,1,1,2,0,0,1,0,3,1,0,0
4127,2,1,1,1,0,0,0,0,2,1,3,1,1,1,0,2,1,0,1,0,1,0,0,0,0,0,1
4128,3,1,2,3,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0
4129,1,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,0,2,0,1,0,0,0,1,0,0
4130,0,1,1,2,1,0,0,1,1,1,2,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0
4131,0,1,0,2,1,2,1,2,2,1,1,0,0,1,1,0,1,1,1,0,1,1,0,2,1,0,2
4132,2,1,1,2,0,0,0,1,3,0,1,1,1,1,0,3,1,1,2,0,0,0,0,2,0,0,0
4133,0,1,1,2,1,0,0,2,2,1,2,1,1,1,0,0,1,1,1,0,0,1,0,2,1,0,0
4134,0,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1
4135,2,1,1,2,1,0,0,0,0,0,2,1,1,1,0,0,1,0,2,0,1,0,0,0,1,0,0
4136,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,2,1,1,2,0,0,0,0,0,1,0,2
4137,2,1,1,1,0,0,0,2,2,1,2,2,1,1,0,2,1,1,1,0,0,1,0,3,0,0,0
4138,2,1,1,3,0,2,2,2,3,0,1,0,0,1,2,3,1,0,0,0,2,0,0,3,0,0,2
4139,1,1,1,2,0,0,0,0,1,1,1,0,0,1,0,2,1,1,0,0,1,0,0,0,0,0,2
4140,1,1,1,1,1,3,3,0,0,1,2,0,0,1,1,1,1,1,2,2,3,0,1,0,1,0,2
4141,0,1,1,2,1,0,0,1,2,1,2,1,1,1,0,0,1,1,1,0,0,1,0,2,1,0,0
4142,1,1,0,1,0,2,2,1,1,1,1,0,1,1,1,1,1,1,2,0,1,0,0,2,0,0,1
4143,0,1,2,2,1,3,3,1,1,1,2,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,2
4144,0,1,1,2,1,3,3,0,1,1,3,0,0,1,1,0,1,1,1,2,2,0,0,1,1,0,2
4145,0,1,2,2,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,2,1,0,0
4146,1,1,1,1,1,3,3,2,2,1,2,2,1,1,2,2,1,1,3,1,2,1,0,2,1,0,1
4147,1,1,1,3,0,3,3,2,2,0,1,0,0,1,2,2,1,0,0,1,2,0,0,3,0,0,1
4148,0,1,2,3,1,0,0,0,1,1,2,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
4149,2,1,1,2,0,0,0,1,3,0,1,1,1,1,0,3,1,0,2,0,0,0,0,3,0,0,0
4150,1,1,1,2,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2
4151,2,1,1,1,0,0,0,1,2,1,1,2,1,1,0,2,1,1,2,0,0,0,0,2,0,0,0
4152,1,1,0,2,1,0,0,0,2,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2
4153,1,1,1,2,1,0,0,2,2,1,1,1,1,1,0,1,1,1,2,0,1,1,0,2,1,0,0
4154,1,1,1,2,0,0,0,0,0,0,2,1,1,1,0,2,1,1,2,0,0,0,0,0,0,0,0
4155,2,1,1,2,0,0,0,0,0,0,1,1,1,1,0,2,1,0,2,0,0,0,0,1,0,0,0
4156,1,1,1,2,1,0,0,1,2,1,2,1,1,1,0,0,1,1,3,0,1,1,0,3,0,0,0
4157,0,1,0,1,1,1,1,0,1,1,2,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
4158,2,1,1,2,0,3,2,2,2,0,3,0,0,1,2,2,1,0,3,2,2,0,0,3,0,0,1
4159,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,2
4160,1,1,1,2,0,0,0,0,1,1,1,1,1,1,0,0,1,1,2,0,1,0,0,2,0,0,0
4161,0,1,1,2,0,0,0,1,2,0,2,1,1,1,0,2,1,1,1,0,0,0,0,2,0,0,0
4162,2,1,2,3,1,3,3,1,3,1,2,0,0,0,2,3,1,0,0,1,2,0,0,2,0,0,0
4163,0,1,1,2,0,2,2,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,0,2,0,0,0
4164,1,1,0,2,0,0,0,0,0,0,1,1,1,1,0,2,1,1,0,0,0,0,0,2,0,0,0
4165,0,1,2,2,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,2
4166,0,1,1,2,0,0,0,1,2,1,1,1,1,1,0,2,1,1,1,0,0,0,0,2,0,0,0
4167,0,1,1,3,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0
4168,2,1,1,2,0,0,0,2,3,0,2,1,1,1,0,3,1,0,0,0,0,1,0,3,0,0,0
4169,1,1,1,2,1,0,0,1,2,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,2
4170,0,1,1,3,1,0,0,0,0,1,2,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0
4171,2,1,1,3,0,0,0,1,3,0,2,1,1,1,0,3,1,0,0,0,0,0,0,2,0,0,0
4172,1,1,1,2,1,2,2,0,1,1,1,0,0,1,0,0,1,1,2,2,2,1,0,1,1,0,2
4173,1,1,1,2,1,0,0,1,2,1,2,1,1,1,0,1,1,1,2,0,1,0,0,1,1,0,0
4174,1,1,1,2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,2,0,0,2
4175,1,1,1,3,0,0,0,1,2,1,1,2,1,1,0,2,1,0,0,0,0,1,0,2,0,0,0
4176,2,1,2,3,0,0,0,0,2,0,2,2,2,0,0,2,1,0,0,0,0,0,0,2,0,0,0
4177,2,1,1,2,0,2,2,1,2,0,1,0,0,1,2,2,1,0,3,0,2,0,0,3,0,0,2
4178,0,1,1,2,1,2,2,0,0,1,1,0,0,1,2,2,1,1,1,2,3,1,2,0,1,0,2
4179,1,1,1,2,1,1,1,1,2,1,2,0,0,1,0,1,1,0,3,0,0,0,0,1,1,0,2
4180,0,1,1,2,1,0,0,0,0,1,1,2,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0
4181,0,1,1,0,1,0,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,2
4182,0,1,1,1,1,2,2,0,1,1,3,0,0,1,1,0,1,1,1,0,1,1,2,0,1,0,2
4183,2,1,2,1,0,0,0,1,2,0,1,1,1,1,0,2,1,1,1,0,0,1,0,3,0,0,0
4184,2,1,2,3,1,0,0,0,0,1,1,1,1,0,0,2,1,0,0,0,0,1,0,0,1,0,2
4185,1,1,1,1,1,0,0,1,2,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1
4186,1,1,1,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
4187,1,1,1,1,1,1,1,2,2,1,2,0,0,1,0,0,1,1,2,0,0,1,0,3,1,0,2
4188,2,1,1,2,0,0,0,0,0,0,2,1,1,1,0,3,1,0,0,0,1,0,0,0,0,0,0
